date	island	site	point	time	spp	numind	dist	occasion
7/15/11	Tinian	japc	Jc	658	Mota	1	30	5
7/15/11	Tinian	japc	Jc	658	Rhru	1	25	5
7/15/11	Tinian	japc	Jc	658	Rhru	1	40	5
7/15/11	Tinian	japc	Jc	658	Ptro	1	45	5
7/15/11	Tinian	japc	Jc	658	Ptro	1	65	5
7/15/11	Tinian	japc	Jc	658	Toch	1	30	5
7/15/11	Tinian	japc	Jc	658	Toch	1	50	5
7/15/11	Tinian	japc	Jb	719	Zoco	4	20	5
7/15/11	Tinian	japc	Jb	719	Zoco	2	30	5
7/15/11	Tinian	japc	Jb	719	Zoco	2	35	5
7/15/11	Tinian	japc	Jb	719	Ptro	1	50	5
7/15/11	Tinian	japc	Jb	719	Zoco	2	15	5
7/15/11	Tinian	japc	Jb	719	Ptro	1	75	5
7/15/11	Tinian	japc	Jb	719	Rhru	1	35	5
7/15/11	Tinian	japc	Jb	719	Toch	1	15	5
7/15/11	Tinian	japc	Jb	719	Ptro	1	90	5
7/15/11	Tinian	japc	Jb	719	Apop	1	33	5
7/15/11	Tinian	japc	Jb	719	Ptro	1	120	5
7/15/11	Tinian	japc	Jb	719	Rhru	1	30	5
7/15/11	Tinian	japc	Jb	719	Mota	1	25	5
7/15/11	Tinian	japc	Jb	719	Mota	1	32	5
7/15/11	Tinian	japc	Jb	719	Gaga	1	55	5
7/15/11	Tinian	japc	Jb	719	Apop	1	30	5
7/15/11	Tinian	Lasun	Lsa	820	Zoco	2	20	5
7/15/11	Tinian	Lasun	Lsa	820	Mota	1	17	5
7/15/11	Tinian	Lasun	Lsa	820	Ptro	1	60	5
7/15/11	Tinian	Lasun	Lsa	820	Myru	1	18	5
7/15/11	Tinian	Lasun	Lsa	820	Ptro	1	90	5
7/15/11	Tinian	Lasun	Lsa	820	Rhru	1	50	5
7/15/11	Tinian	Lasun	Lsa	820	Apop	2	12	5
7/15/11	Tinian	Lasun	Lsa	820	Zoco	4	20	5
7/15/11	Tinian	Lasun	Lsa	820	Gaxa	1	75	5
7/15/11	Tinian	Lasun	Lsa	820	Rhru	1	11	5
7/15/11	Tinian	Lasun	Lsa	820	Mota	1	4	5
7/15/11	Tinian	Lasun	Lsa	820	Zoco	2	20	5
7/15/11	Tinian	Lasun	Lsa	820	Mota	1	11	5
7/15/11	Tinian	Lasun	Lsa	820	Ptro	1	75	5
7/15/11	Tinian	Lasun	Lsa	820	Stbi	1	75	5
7/15/11	Tinian	Lasun	Lsa	820	Mota	1	20	5
7/15/11	Tinian	Lasun	Lsa	820	Zoco	2	20	5
7/15/11	Tinian	Lasun	Lsc	834	Zoco	3	17	5
7/15/11	Tinian	Lasun	Lsc	834	Rhru	1	20	5
7/15/11	Tinian	Lasun	Lsc	834	Ptro	1	80	5
7/15/11	Tinian	Lasun	Lsc	834	Mota	1	50	5
7/15/11	Tinian	Lasun	Lsc	834	Mota	1	25	5
7/15/11	Tinian	Lasun	Lsc	834	Rhru	1	25	5
7/15/11	Tinian	Lasun	Lsc	834	Zoco	1	17	5
7/15/11	Tinian	Lasun	Lsc	834	Ptro	1	100	5
7/15/11	Tinian	Lasun	Lsc	834	Gaxa	1	80	5
7/15/11	Tinian	Lasun	Lsc	834	Stbi	1	75	5
7/15/11	Tinian	Lasun	Lsc	834	Mota	2	14	5
7/15/11	Tinian	Lasun	Lsc	834	Gaxa	1	15	5
7/15/11	Tinian	Lasun	Lsc	834	Rhru	1	14	5
7/15/11	Tinian	Lasun	Lsc	834	Ptro	1	120	5
7/15/11	Tinian	Lasun	Lsc	834	Zoco	4	25	5
7/15/11	Tinian	Lasun	Lsc	834	Ptro	1	60	5
7/15/11	Tinian	Lasun	Lsb	852	Gaxa	1	75	5
7/15/11	Tinian	Lasun	Lsb	852	Mota	2	30	5
7/15/11	Tinian	Lasun	Lsb	852	Stbi	1	75	5
7/15/11	Tinian	Lasun	Lsb	852	Ptro	1	100	5
7/15/11	Tinian	Lasun	Lsb	852	Gaxa	1	55	5
7/15/11	Tinian	Lasun	Lsb	852	Ptro	2	100	5
7/15/11	Tinian	Lasun	Lsb	852	Ptro	1	40	5
7/15/11	Tinian	Lasun	Lsb	852	Toch	1	65	5
7/15/11	Tinian	Lasun	Lsb	852	Myru	1	27	5
7/15/11	Tinian	Lasun	Lsb	852	Zoco	4	35	5
7/15/11	Tinian	Lasun	Lsb	852	Zoco	3	27	5
7/15/11	Tinian	Lasun	Lsb	852	Zoco	3	30	5
7/15/11	Tinian	Lasun	Lsb	852	Mota	1	20	5
7/15/11	Tinian	Lasun	Lsb	852	Mota	1	20	5
7/15/11	Tinian	Lasun	Lsb	852	Apop	1	35	5
7/19/11	Saipan	MTR1	Ma	545	Toch	1	30	5
7/19/11	Saipan	MTR1	Ma	545	Gaxa	1	70	5
7/19/11	Saipan	MTR1	Ma	545	Ptro	1	110	5
7/19/11	Saipan	MTR1	Ma	545	Rhru	1	11	5
7/19/11	Saipan	MTR1	Ma	545	Zoco	5	12	5
7/19/11	Saipan	MTR1	Ma	545	Clma	1	12	5
7/19/11	Saipan	MTR1	Ma	545	Clma	1	20	5
7/19/11	Saipan	MTR1	Ma	545	Clma	1	11	5
7/19/11	Saipan	MTR1	Ma	545	Rhru	1	30	5
7/19/11	Saipan	MTR1	Ma	545	Gaga	1	50	5
7/19/11	Saipan	MTR1	Ma	545	Zoco	2	12	5
7/19/11	Saipan	MTR1	Ma	545	Toch	1	25	5
7/19/11	Saipan	MTR1	Ma	545	Rhru	1	17	5
7/19/11	Saipan	MTR1	Ma	545	Gaxa	1	70	5
7/19/11	Saipan	MTR1	Ma	545	Ptro	1	110	5
7/19/11	Saipan	MTR1	Ma	545	Clma	2	12	5
7/19/11	Saipan	MTR1	Ma	545	Clma	1	30	5
7/19/11	Saipan	MTR1	Ma	545	Rhru	1	40	5
7/19/11	Saipan	MTR1	Ma	545	Ptro	1	100	5
7/19/11	Saipan	MTR1	Mc	600	Zoco	5	12	5
7/19/11	Saipan	MTR1	Mc	600	Gaxa	1	70	5
7/19/11	Saipan	MTR1	Mc	600	Gaga	1	60	5
7/19/11	Saipan	MTR1	Mc	600	Clma	3	12	5
7/19/11	Saipan	MTR1	Mc	600	Ptro	1	75	5
7/19/11	Saipan	MTR1	Mc	600	Ptro	1	75	5
7/19/11	Saipan	MTR1	Mc	600	Ptro	1	90	5
7/19/11	Saipan	MTR1	Mc	600	Clma	2	12	5
7/19/11	Saipan	MTR1	Mc	600	Rhru	1	20	5
7/19/11	Saipan	MTR1	Mc	600	Zoco	2	12	5
7/19/11	Saipan	MTR1	Mc	600	Rhru	1	17	5
7/19/11	Saipan	MTR1	Mc	600	Rhru	1	40	5
7/19/11	Saipan	MTR1	Mc	600	Rhru	1	20	5
7/19/11	Saipan	MTR1	Mc	600	Gaxa	1	50	5
7/19/11	Saipan	MTR1	Mc	600	Ptro	1	27	5
7/19/11	Saipan	MTR1	Mc	600	Clma	1	40	5
7/19/11	Saipan	MTR1	Mc	600	Gaxa	1	80	5
7/19/11	Saipan	MTR1	Mc	600	Rhru	2	10	5
7/19/11	Saipan	MTR1	Mb	614	Clma	3	7	5
7/19/11	Saipan	MTR1	Mb	614	Rhru	1	21	5
7/19/11	Saipan	MTR1	Mb	614	Rhru	1	30	5
7/19/11	Saipan	MTR1	Mb	614	Stbi	1	50	5
7/19/11	Saipan	MTR1	Mb	614	Gaxa	1	80	5
7/19/11	Saipan	MTR1	Mb	614	Toch	1	50	5
7/19/11	Saipan	MTR1	Mb	614	Zoco	3	12	5
7/19/11	Saipan	MTR1	Mb	614	Rhru	1	40	5
7/19/11	Saipan	MTR1	Mb	614	Rhru	1	35	5
7/19/11	Saipan	MTR1	Mb	614	Rhru	1	15	5
7/19/11	Saipan	MTR1	Mb	614	Ptro	1	90	5
7/19/11	Saipan	MTR1	Mb	614	Toch	1	40	5
7/19/11	Saipan	MTR1	Mb	614	Stbi	1	90	5
7/19/11	Saipan	MTR1	Mb	614	Gaxa	1	80	5
7/19/11	Saipan	MTR1	Mb	614	Clma	1	10	5
7/19/11	Saipan	MTR1	Mb	614	Clma	1	10	5
7/19/11	Saipan	MTR1	Mb	614	Rhru	1	12	5
7/19/11	Saipan	MTR1	Mb	614	Stbi	1	30	5
7/19/11	Saipan	Forbi	Fa	720	Zoco	2	6	5
7/19/11	Saipan	Forbi	Fa	720	Ptro	1	65	5
7/19/11	Saipan	Forbi	Fa	720	Zoco	1	8	5
7/19/11	Saipan	Forbi	Fa	720	Rhru	1	30	5
7/19/11	Saipan	Forbi	Fa	720	Rhru	1	50	5
7/19/11	Saipan	Forbi	Fa	720	Toch	1	65	5
7/19/11	Saipan	Forbi	Fa	720	Zoco	2	25	5
7/19/11	Saipan	Forbi	Fa	720	Rhru	1	45	5
7/19/11	Saipan	Forbi	Fa	720	Rhru	1	40	5
7/19/11	Saipan	Forbi	Fa	720	Toch	1	60	5
7/19/11	Saipan	Forbi	Fa	720	Zoco	4	10	5
7/19/11	Saipan	Forbi	Fc	740	Clma	1	23	5
7/19/11	Saipan	Forbi	Fc	740	Toch	1	50	5
7/19/11	Saipan	Forbi	Fc	740	Gaxa	1	30	5
7/19/11	Saipan	Forbi	Fc	740	Zoco	5	25	5
7/19/11	Saipan	Forbi	Fc	740	Zoco	5	30	5
7/19/11	Saipan	Forbi	Fc	740	Clma	1	20	5
7/19/11	Saipan	Forbi	Fc	740	Zoco	1	20	5
7/19/11	Saipan	Forbi	Fc	740	Ptro	2	85	5
7/19/11	Saipan	Forbi	Fc	740	Ptro	1	50	5
7/19/11	Saipan	Forbi	Fc	740	Ptro	1	100	5
7/19/11	Saipan	Forbi	Fc	740	Clma	3	30	5
7/19/11	Saipan	Forbi	Fc	740	Stbi	1	70	5
7/19/11	Saipan	Forbi	Fc	740	Zoco	3	25	5
7/19/11	Saipan	Forbi	Fc	740	Rhru	1	22	5
7/19/11	Saipan	Forbi	Fc	740	Ptro	1	50	5
7/19/11	Saipan	Forbi	Fc	740	Rhru	1	30	5
7/19/11	Saipan	Forbi	Fc	740	Clma	1	8	5
7/19/11	Saipan	Forbi	Fc	740	Rhru	1	20	5
7/19/11	Saipan	Forbi	Fb	754	Zoco	3	30	5
7/19/11	Saipan	Forbi	Fb	754	Rhru	1	30	5
7/19/11	Saipan	Forbi	Fb	754	Ptro	1	60	5
7/19/11	Saipan	Forbi	Fb	754	Toch	1	70	5
7/19/11	Saipan	Forbi	Fb	754	Rhru	2	45	5
7/19/11	Saipan	Forbi	Fb	754	Gaxa	1	70	5
7/19/11	Saipan	Forbi	Fb	754	Gaxa	1	80	5
7/19/11	Saipan	Forbi	Fb	754	Zoco	3	20	5
7/19/11	Saipan	Forbi	Fb	754	Rhru	1	20	5
7/19/11	Saipan	Forbi	Fb	754	Zoco	2	20	5
7/19/11	Saipan	Forbi	Fb	754	Gyal	1	25	5
7/19/11	Saipan	Forbi	Fb	754	Rhru	1	3	5
7/19/11	Saipan	Forbi	Fb	754	Ptro	1	50	5
7/19/11	Saipan	Forbi	Fb	754	Stbi	1	50	5
7/19/11	Saipan	Forbi	Fb	754	Ptro	1	80	5
7/19/11	Saipan	ladt	Lta	851	Zoco	7	20	5
7/19/11	Saipan	ladt	Lta	851	Ptro	1	100	5
7/19/11	Saipan	ladt	Lta	851	Rhru	1	35	5
7/19/11	Saipan	ladt	Lta	851	Ptro	1	120	5
7/19/11	Saipan	ladt	Lta	851	Rhru	1	10	5
7/19/11	Saipan	ladt	Lta	851	Ptro	2	120	5
7/19/11	Saipan	ladt	Lta	851	Apop	1	50	5
7/19/11	Saipan	ladt	Lta	851	Toch	1	70	5
7/19/11	Saipan	ladt	Lta	851	Apop	1	40	5
7/19/11	Saipan	ladt	Lta	851	Rhru	1	35	5
7/19/11	Saipan	ladt	Lta	851	Clma	1	9	5
7/19/11	Saipan	ladt	Lta	851	Clma	1	10	5
7/19/11	Saipan	ladt	Lta	851	Clma	1	30	5
7/19/11	Saipan	ladt	Ltb	906	Zoco	5	12	5
7/19/11	Saipan	ladt	Ltb	906	Apop	1	30	5
7/19/11	Saipan	ladt	Ltb	906	Clma	4	15	5
7/19/11	Saipan	ladt	Ltb	906	Apop	1	10	5
7/19/11	Saipan	ladt	Ltb	906	Ptro	1	80	5
7/19/11	Saipan	ladt	Ltb	906	Rhru	1	8	5
7/19/11	Saipan	ladt	Ltb	906	Apop	1	15	5
7/19/11	Saipan	ladt	Ltb	906	Clma	1	15	5
7/19/11	Saipan	ladt	Ltb	906	Ptro	1	60	5
7/19/11	Saipan	ladt	Ltb	906	Ptro	1	100	5
7/19/11	Saipan	ladt	Ltb	906	Ptro	1	100	5
7/19/11	Saipan	ladt	Ltb	906	Rhru	1	35	5
7/19/11	Saipan	ladt	Ltb	906	Ptro	1	50	5
7/19/11	Saipan	ladt	Ltb	906	Gaga	1	80	5
7/19/11	Saipan	ladt	Ltb	906	Gaga	1	90	5
7/19/11	Saipan	ladt	Ltc	920	Zoco	3	20	5
7/19/11	Saipan	ladt	Ltc	920	Zoco	2	15	5
7/19/11	Saipan	ladt	Ltc	920	Apop	1	30	5
7/19/11	Saipan	ladt	Ltc	920	Toch	1	30	5
7/19/11	Saipan	ladt	Ltc	920	Rhru	1	30	5
7/19/11	Saipan	ladt	Ltc	920	Zoco	2	20	5
7/19/11	Saipan	ladt	Ltc	920	Apop	1	45	5
7/19/11	Saipan	ladt	Ltc	920	Apop	1	25	5
7/19/11	Saipan	ladt	Ltc	920	Ptro	1	90	5
7/19/11	Saipan	ladt	Ltc	920	Ptro	2	70	5
7/19/11	Saipan	ladt	Ltc	920	Myru	1	30	5
7/19/11	Saipan	ladt	Ltc	920	Ptro	1	18	5
7/19/11	Saipan	ladt	Ltc	920	Rhru	1	30	5
7/19/11	Saipan	ladt	Ltc	920	Ptro	1	120	5
7/19/11	Saipan	ladt	Ltc	920	Myru	1	15	5
7/19/11	Saipan	ladt	Ltc	920	Clma	1	30	5
7/19/11	Saipan	ladt	Ltc	920	Zoco	2	30	5
7/20/11	Saipan	ladt	Lta	542	Zoco	3	11	6
7/20/11	Saipan	ladt	Lta	542	Clma	1	35	6
7/20/11	Saipan	ladt	Lta	542	Rhru	1	10	6
7/20/11	Saipan	ladt	Lta	542	Rhru	1	30	6
7/20/11	Saipan	ladt	Lta	542	Gaxa	1	35	6
7/20/11	Saipan	ladt	Lta	542	Ptro	1	100	6
7/20/11	Saipan	ladt	Lta	542	Zoco	3	15	6
7/20/11	Saipan	ladt	Lta	542	Zoco	5	30	6
7/20/11	Saipan	ladt	Lta	542	Rhru	1	40	6
7/20/11	Saipan	ladt	Lta	542	Rhru	1	45	6
7/20/11	Saipan	ladt	Lta	542	Zoco	1	13	6
7/20/11	Saipan	ladt	Lta	542	Ptro	1	120	6
7/20/11	Saipan	ladt	Lta	542	Ptro	1	100	6
7/20/11	Saipan	ladt	Lta	542	Apop	1	25	6
7/20/11	Saipan	ladt	Lta	542	Rhru	1	30	6
7/20/11	Saipan	ladt	Lta	542	Zoco	2	20	6
7/20/11	Saipan	ladt	Lta	542	Stbi	1	90	6
7/20/11	Saipan	ladt	Ltc	601	Ptro	1	40	6
7/20/11	Saipan	ladt	Ltc	601	Zoco	7	17	6
7/20/11	Saipan	ladt	Ltc	601	Rhru	1	30	6
7/20/11	Saipan	ladt	Ltc	601	Rhru	1	20	6
7/20/11	Saipan	ladt	Ltc	601	Ptro	1	100	6
7/20/11	Saipan	ladt	Ltc	601	Zoco	3	12	6
7/20/11	Saipan	ladt	Ltc	601	Rhru	1	30	6
7/20/11	Saipan	ladt	Ltc	601	Gaxa	1	25	6
7/20/11	Saipan	ladt	Ltc	601	Rhru	1	50	6
7/20/11	Saipan	ladt	Ltc	601	Clma	2	25	6
7/20/11	Saipan	ladt	Ltc	601	Toch	1	75	6
7/20/11	Saipan	ladt	Ltc	601	Ptro	1	40	6
7/20/11	Saipan	ladt	Ltc	601	Gaga	1	80	6
7/20/11	Saipan	ladt	Ltb	614	Stbi	1	70	6
7/20/11	Saipan	ladt	Ltb	614	Clma	2	13	6
7/20/11	Saipan	ladt	Ltb	614	Ptro	1	70	6
7/20/11	Saipan	ladt	Ltb	614	Rhru	1	40	6
7/20/11	Saipan	ladt	Ltb	614	Ptro	1	100	6
7/20/11	Saipan	ladt	Ltb	614	Gaxa	1	80	6
7/20/11	Saipan	ladt	Ltb	614	Rhru	1	30	6
7/20/11	Saipan	ladt	Ltb	614	Rhru	1	12	6
7/20/11	Saipan	ladt	Ltb	614	Zoco	1	30	6
7/20/11	Saipan	ladt	Ltb	614	Clma	2	20	6
7/20/11	Saipan	ladt	Ltb	614	Zoco	3	20	6
7/20/11	Saipan	ladt	Ltb	614	Apop	1	25	6
7/20/11	Saipan	ladt	Ltb	614	Myru	1	17	6
7/20/11	Saipan	ladt	Ltb	614	Ptro	1	80	6
7/20/11	Saipan	ladt	Ltb	614	Zoco	2	25	6
7/20/11	Saipan	ladt	Ltb	614	Ptro	1	80	6
7/20/11	Saipan	ladt	Ltb	614	Ptro	1	120	6
7/20/11	Saipan	ladt	Ltb	614	Rhru	1	125	6
7/20/11	Saipan	ladt	Ltb	614	Rhru	1	30	6
7/20/11	Saipan	Forbi	Fa	720	Zoco	2	10	6
7/20/11	Saipan	Forbi	Fa	720	Zoco	3	25	6
7/20/11	Saipan	Forbi	Fa	720	Zoco	1	15	6
7/20/11	Saipan	Forbi	Fa	720	Rhru	1	50	6
7/20/11	Saipan	Forbi	Fa	720	Rhru	1	40	6
7/20/11	Saipan	Forbi	Fa	720	Ptro	1	75	6
7/20/11	Saipan	Forbi	Fa	720	Rhru	1	4	6
7/20/11	Saipan	Forbi	Fa	720	Toch	1	25	6
7/20/11	Saipan	Forbi	Fa	720	Ptro	1	110	6
7/20/11	Saipan	Forbi	Fc	734	Clma	2	30	6
7/20/11	Saipan	Forbi	Fc	734	Rhru	1	50	6
7/20/11	Saipan	Forbi	Fc	734	Zoco	2	20	6
7/20/11	Saipan	Forbi	Fc	734	Ptro	1	100	6
7/20/11	Saipan	Forbi	Fc	734	Ptro	1	75	6
7/20/11	Saipan	Forbi	Fc	734	Zoco	2	30	6
7/20/11	Saipan	Forbi	Fc	734	Stbi	1	70	6
7/20/11	Saipan	Forbi	Fc	734	Gaxa	1	75	6
7/20/11	Saipan	Forbi	Fc	734	Ptro	1	90	6
7/20/11	Saipan	Forbi	Fc	734	Clma	1	17	6
7/20/11	Saipan	Forbi	Fc	734	Rhru	1	18	6
7/20/11	Saipan	Forbi	Fc	734	Toch	1	65	6
7/20/11	Saipan	Forbi	Fb	749	Rhru	1	30	6
7/20/11	Saipan	Forbi	Fb	749	Clma	2	30	6
7/20/11	Saipan	Forbi	Fb	749	Ptro	1	110	6
7/20/11	Saipan	Forbi	Fb	749	Rhru	1	16	6
7/20/11	Saipan	Forbi	Fb	749	Zoco	2	20	6
7/20/11	Saipan	Forbi	Fb	749	Myru	1	17	6
7/20/11	Saipan	Forbi	Fb	749	Ptro	1	45	6
7/20/11	Saipan	Forbi	Fb	749	Gaxa	1	19	6
7/20/11	Saipan	Forbi	Fb	749	Clma	1	20	6
7/20/11	Saipan	Forbi	Fb	749	Zoco	2	20	6
7/20/11	Saipan	Forbi	Fb	749	Zoco	2	25	6
7/20/11	Saipan	Forbi	Fb	749	Apop	1	10	6
7/20/11	Saipan	Forbi	Fb	749	Rhru	1	10	6
7/20/11	Saipan	Forbi	Fb	749	Gaxa	1	75	6
7/20/11	Saipan	Forbi	Fb	749	Ptro	1	35	6
7/20/11	Saipan	Forbi	Fb	749	Ptro	1	50	6
7/20/11	Saipan	Forbi	Fb	749	Stbi	1	60	6
7/20/11	Saipan	Forbi	Fb	749	Rhru	2	20	6
7/20/11	Saipan	MTR1	Ma	856	Gaxa	1	70	6
7/20/11	Saipan	MTR1	Ma	856	Gaxa	1	50	6
7/20/11	Saipan	MTR1	Ma	856	Gyal	1	27	6
7/20/11	Saipan	MTR1	Ma	856	Gaxa	1	18	6
7/20/11	Saipan	MTR1	Ma	856	Zoco	6	25	6
7/20/11	Saipan	MTR1	Ma	856	Apop	1	30	6
7/20/11	Saipan	MTR1	Ma	856	Clma	2	24	6
7/20/11	Saipan	MTR1	Ma	856	Apop	2	20	6
7/20/11	Saipan	MTR1	Ma	856	Gaxa	1	45	6
7/20/11	Saipan	MTR1	Ma	856	Ptro	1	110	6
7/20/11	Saipan	MTR1	Ma	856	Zoco	3	25	6
7/20/11	Saipan	MTR1	Ma	856	Clma	1	10	6
7/20/11	Saipan	MTR1	Ma	856	Clma	2	15	6
7/20/11	Saipan	MTR1	Ma	856	Toch	1	20	6
7/20/11	Saipan	MTR1	Ma	856	Rhru	1	25	6
7/20/11	Saipan	MTR1	Ma	856	Myru	1	27	6
7/20/11	Saipan	MTR1	Ma	856	Myru	1	35	6
7/20/11	Saipan	MTR1	Ma	856	Rhru	1	45	6
7/20/11	Saipan	MTR1	Ma	856	Rhru	1	30	6
7/20/11	Saipan	MTR1	Ma	856	Gaxa	1	20	6
7/20/11	Saipan	MTR1	Ma	856	Gaga	1	30	6
7/20/11	Saipan	MTR1	Mb	911	Gyal	1	45	6
7/20/11	Saipan	MTR1	Mb	911	Zoco	2	20	6
7/20/11	Saipan	MTR1	Mb	911	Myru	1	15	6
7/20/11	Saipan	MTR1	Mb	911	Zoco	4	25	6
7/20/11	Saipan	MTR1	Mb	911	Zoco	3	20	6
7/20/11	Saipan	MTR1	Mb	911	Clma	1	35	6
7/20/11	Saipan	MTR1	Mb	911	Rhru	1	35	6
7/20/11	Saipan	MTR1	Mb	911	Clma	1	30	6
7/20/11	Saipan	MTR1	Mb	911	Rhru	1	30	6
7/20/11	Saipan	MTR1	Mb	911	Myru	1	35	6
7/20/11	Saipan	MTR1	Mb	911	Gaxa	1	40	6
7/20/11	Saipan	MTR1	Mb	911	Gaxa	1	80	6
7/20/11	Saipan	MTR1	Mb	911	Gaxa	1	70	6
7/20/11	Saipan	MTR1	Mb	911	Clma	1	15	6
7/20/11	Saipan	MTR1	Mb	911	Toch	1	75	6
7/20/11	Saipan	MTR1	Mb	911	Gyal	1	30	6
7/20/11	Saipan	MTR1	Mb	911	Myru	1	40	6
7/20/11	Saipan	MTR1	Mb	911	Rhru	1	25	6
7/20/11	Saipan	MTR1	Mc	924	Mela	1	23	6
7/20/11	Saipan	MTR1	Mc	924	Clma	4	18	6
7/20/11	Saipan	MTR1	Mc	924	Clma	1	20	6
7/20/11	Saipan	MTR1	Mc	924	Rhru	1	17	6
7/20/11	Saipan	MTR1	Mc	924	Rhru	1	37	6
7/20/11	Saipan	MTR1	Mc	924	Zoco	3	18	6
7/20/11	Saipan	MTR1	Mc	924	Myru	1	14	6
7/20/11	Saipan	MTR1	Mc	924	Zoco	2	20	6
7/20/11	Saipan	MTR1	Mc	924	Zoco	3	25	6
7/20/11	Saipan	MTR1	Mc	924	Clma	1	30	6
7/20/11	Saipan	MTR1	Mc	924	Rhru	1	30	6
7/20/11	Saipan	MTR1	Mc	924	Stbi	1	90	6
7/20/11	Saipan	MTR1	Mc	924	Myru	1	50	6
7/20/11	Saipan	MTR1	Mc	924	Toch	1	35	6
7/26/11	Rota	grvpt	Ga	544	Gaxa	1	60	4
7/26/11	Rota	grvpt	Ga	544	Apop	2	30	4
7/26/11	Rota	grvpt	Ga	544	Ptro	1	110	4
7/26/11	Rota	grvpt	Ga	544	Rhru	1	27	4
7/26/11	Rota	grvpt	Ga	544	Ptro	2	100	4
7/26/11	Rota	grvpt	Ga	544	Ptro	1	90	4
7/26/11	Rota	grvpt	Ga	544	Ptro	1	50	4
7/26/11	Rota	grvpt	Ga	544	Ptro	1	70	4
7/26/11	Rota	grvpt	Ga	544	Dima	1	30	4
7/26/11	Rota	grvpt	Gc	601	Rhru	1	27	4
7/26/11	Rota	grvpt	Gc	601	Rhru	1	45	4
7/26/11	Rota	grvpt	Gc	601	Rhru	1	32	4
7/26/11	Rota	grvpt	Gc	601	Ptro	1	50	4
7/26/11	Rota	grvpt	Gc	601	Gaga	1	40	4
7/26/11	Rota	grvpt	Gc	601	Gaga	1	100	4
7/26/11	Rota	grvpt	Gc	601	Ptro	1	110	4
7/26/11	Rota	grvpt	Gc	601	Ptro	1	90	4
7/26/11	Rota	grvpt	Gc	601	Toch	1	55	4
7/26/11	Rota	grvpt	Gc	601	Rhru	1	18	4
7/26/11	Rota	grvpt	Gc	601	Rhru	1	30	4
7/26/11	Rota	grvpt	Gc	601	Ptro	1	70	4
7/26/11	Rota	grvpt	Gc	601	Rhru	1	50	4
7/26/11	Rota	grvpt	Gc	601	Ptro	1	60	4
7/26/11	Rota	grvpt	Gc	601	Gyal	1	25	4
7/26/11	Rota	grvpt	Gc	601	Gaxa	1	20	4
7/26/11	Rota	grvpt	Gb	615	Rhru	3	45	4
7/26/11	Rota	grvpt	Gb	615	Rhru	2	27	4
7/26/11	Rota	grvpt	Gb	615	Gaxa	1	75	4
7/26/11	Rota	grvpt	Gb	615	Toch	1	65	4
7/26/11	Rota	grvpt	Gb	615	Ptro	1	45	4
7/26/11	Rota	grvpt	Gb	615	Ptro	1	65	4
7/26/11	Rota	grvpt	Gb	615	Rhru	1	40	4
7/26/11	Rota	grvpt	Gb	615	Gaxa	1	40	4
7/26/11	Rota	grvpt	Gb	615	Gaxa	1	20	4
7/26/11	Rota	grvpt	Gb	615	Dima	1	30	4
7/26/11	Rota	grvpt	Gb	615	Toch	1	35	4
7/26/11	Rota	grvpt	Gb	615	Apop	1	20	4
7/26/11	Rota	Palii	Pa	659	Dima	1	33	4
7/26/11	Rota	Palii	Pa	659	Rhru	1	20	4
7/26/11	Rota	Palii	Pa	659	Rhru	1	30	4
7/26/11	Rota	Palii	Pa	659	Ptro	1	110	4
7/26/11	Rota	Palii	Pa	659	Dima	1	27	4
7/26/11	Rota	Palii	Pa	659	Toch	1	65	4
7/26/11	Rota	Palii	Pa	659	Ptro	1	100	4
7/26/11	Rota	Palii	Pa	659	Rhru	1	20	4
7/26/11	Rota	Palii	Pa	659	Ptro	1	40	4
7/26/11	Rota	Palii	Pa	659	Rhru	1	35	4
7/26/11	Rota	Palii	Pa	659	Rhru	1	28	4
7/26/11	Rota	Palii	Pa	659	Dima	1	25	4
7/26/11	Rota	Palii	Pc	712	Rhru	1	35	4
7/26/11	Rota	Palii	Pc	712	Ptro	1	100	4
7/26/11	Rota	Palii	Pc	712	Rhru	2	40	4
7/26/11	Rota	Palii	Pc	712	Dima	1	30	4
7/26/11	Rota	Palii	Pc	712	Rhru	1	20	4
7/26/11	Rota	Palii	Pc	712	Rhru	1	20	4
7/26/11	Rota	Palii	Pc	712	Gaga	1	100	4
7/26/11	Rota	Palii	Pc	712	Dima	1	70	4
7/26/11	Rota	Palii	Pc	712	Ptro	1	70	4
7/26/11	Rota	Palii	Pc	712	Ptro	1	50	4
7/26/11	Rota	Palii	Pc	712	Dima	1	20	4
7/26/11	Rota	Palii	Pb	728	Dima	1	30	4
7/26/11	Rota	Palii	Pb	728	Dima	1	30	4
7/26/11	Rota	Palii	Pb	728	Rhru	1	17	4
7/26/11	Rota	Palii	Pb	728	Gaxa	1	8	4
7/26/11	Rota	Palii	Pb	728	Rhru	1	17	4
7/26/11	Rota	Palii	Pb	728	Dima	1	20	4
7/26/11	Rota	Palii	Pb	728	Apop	3	30	4
7/26/11	Rota	Palii	Pb	728	Rhru	1	35	4
7/26/11	Rota	Palii	Pb	728	Myru	1	26	4
7/26/11	Rota	Palii	Pb	728	Dima	1	40	4
7/26/11	Rota	Palii	Pb	728	Rhru	1	30	4
7/26/11	Rota	Palii	Pb	728	Dima	1	20	4
7/26/11	Rota	Isang	Ia	812	Dima	1	17	4
7/26/11	Rota	Isang	Ia	812	Dima	4	27	4
